Est,Bay,DATE,STA,DEPTH,TEMP,SAL,DO,mondate
NC,CC,1/6/1998,C,3.599999994,16.90999997,28.79999995,9.039999992,1/15/1998
NC,CC,1/6/1998,D,2.899999999,16.29999995,31.39999998,9.199999988,1/15/1998
NC,CC,1/6/1998,E,2.699999996,17.20999998,29.79999995,8.699999988,1/15/1998
NC,NB,4/3/1998,A,1,22.61999995,27.5,6.669999987,4/15/1998
NC,NB,4/3/1998,B,1.099999998,22.91999996,28.29999995,7.299999997,4/15/1998
NC,CC,4/3/1998,C,3.699999996,22.78999996,29.5,7.399999991,4/15/1998
NC,CC,4/3/1998,D,3.199999996,22.51999998,29.39999998,6.269999996,4/15/1998
NC,CC,4/3/1998,E,3,22.60999995,29.5,6.409999996,4/15/1998
NC,NB,7/8/1998,A,1.199999999,29.52999997,36.0999999,6.579999998,7/15/1998
NC,NB,7/8/1998,B,1.099999998,29.47999996,36.29999995,5.959999993,7/15/1998
NC,CC,7/8/1998,C,3.699999996,29.83999997,35.0999999,6.289999992,7/15/1998
NC,CC,7/8/1998,D,3.299999997,29.54999995,40.0999999,0.879999999,7/15/1998
NC,CC,7/8/1998,E,2.899999999,29.55999994,36.79999995,6.129999995,7/15/1998
NC,NB,10/15/1998,A,1.199999999,25.94,8.799999982,5.639999986,10/15/1998
NC,NB,10/15/1998,B,1.3,26.34,23.6,5.69,10/15/1998
NC,CC,10/15/1998,C,3.8,26.22,31.5,4.58,10/15/1998
NC,CC,10/15/1998,D,3.299999997,25.44999999,34.89999998,5.349999994,10/15/1998
NC,CC,10/15/1998,E,3.099999994,26.07999998,33.79999995,5.61999999,10/15/1998
NC,NB,1/8/1999,A,0.899999999,17.50999999,15.09999999,7.659999996,1/15/1999
NC,NB,1/8/1999,B,1,15.10999998,22.29999995,8.189999998,1/15/1999
NC,CC,1/8/1999,C,3.599999994,12.85999998,25.59999996,8.359999985,1/15/1999
NC,CC,1/8/1999,D,3,12.69999999,25.89999998,8.419999987,1/15/1999
NC,CC,1/8/1999,E,2.699999996,13.36999997,25.89999998,8.549999982,1/15/1999
NC,NB,4/5/1999,A,1.299999997,23.89999998,22.89999998,6.169999987,4/15/1999
NC,NB,4/5/1999,B,1.5,23.54999995,27.89999998,6.179999992,4/15/1999
NC,CC,4/5/1999,C,4.099999994,22.65999997,29.5,6.449999988,4/15/1999
NC,CC,4/5/1999,D,3.599999994,22.55999994,29.89999998,6.569999993,4/15/1999
NC,CC,4/5/1999,E,3.199999996,22.66999996,29.69999999,6.519999996,4/15/1999
NC,NB,7/6/1999,A,1.299999997,29.5,16.5,5.289999992,7/15/1999
NC,NB,7/6/1999,B,1.399999999,29.29999995,24.5,5.699999988,7/15/1999
NC,CC,7/6/1999,C,4.099999994,29.27999997,29.09999996,4.579999998,7/15/1999
NC,CC,7/6/1999,D,3.5,28.73999995,30.5,2.819999993,7/15/1999
NC,CC,7/6/1999,E,3.099999994,29.16999996,30.09999996,4.559999987,7/15/1999
NC,NB,10/29/1999,A,0.899999999,23.19,24.60999995,8.409999996,10/15/1999
NC,NB,10/29/1999,B,1,23.84999996,30.13999999,7.839999989,10/15/1999
NC,CC,10/29/1999,C,3.699999996,22.88999999,32.56999993,7.559999987,10/15/1999
NC,CC,10/29/1999,D,3.199999996,22.14999998,33.21999991,7.929999992,10/15/1999
NC,CC,10/29/1999,E,2.699999996,23.03999996,32.50999999,7.5,10/15/1999
NC,NB,1/27/2000,A,1.299999997,17.03999996,28.72999996,8.289999992,1/15/2000
NC,NB,1/27/2000,B,1.099999998,17.32999998,30.06999999,8.409999996,1/15/2000
NC,CC,1/27/2000,C,3.989999995,17.91999996,30,6.859999999,1/15/2000
NC,CC,1/27/2000,D,3.099999994,17.78999996,30.35999995,8.109999985,1/15/2000
NC,CC,1/27/2000,E,3,17.44999999,29.80999994,8.469999999,1/15/2000
NC,NB,4/13/2000,A,1.099999998,21.34999996,30.38999999,7.729999989,4/15/2000
NC,NB,4/13/2000,B,1.099999998,21.66999996,32.61999989,7.709999993,4/15/2000
NC,CC,4/13/2000,C,3.859999999,21.63,33.3499999,6.879999995,4/15/2000
NC,CC,4/13/2000,D,3.5,21.44,33.96999991,7.159999996,4/15/2000
NC,CC,4/13/2000,E,3.199999996,21.67999995,33.54999995,7.379999995,4/15/2000
NC,NB,7/6/2000,A,1.199999999,28.80999994,26.63999999,6.239999995,7/15/2000
NC,NB,7/6/2000,B,1.149999999,29.19,37.16999996,5.519999996,7/15/2000
NC,CC,7/6/2000,C,0.1,29.15999997,38.51999998,5.859999999,7/15/2000
NC,CC,7/6/2000,D,3,29.09999996,38.80999994,4.239999995,7/15/2000
NC,CC,7/6/2000,E,2.5,29.52999997,39.55999994,4.829999998,7/15/2000
NC,NB,10/5/2000,A,1.199999999,28.07999998,43.50999999,5.859999999,10/15/2000
NC,NB,10/5/2000,B,1.199999999,28.06999999,43.88,5.389999986,10/15/2000
NC,CC,10/5/2000,C,4.099999994,27.45999998,41.13999999,6.139999986,10/15/2000
NC,CC,10/5/2000,D,3.399999999,26.88999999,43.90999997,5.539999992,10/15/2000
NC,CC,10/5/2000,E,3.399999999,27.04999995,43.03999996,5.409999996,10/15/2000
NC,NB,1/5/2001,A,0.76,9.159999996,32.95999992,7.709999993,1/15/2001
NC,NB,1/5/2001,B,0.67,11.17999998,35.18999994,7.649999991,1/15/2001
NC,CC,1/5/2001,C,3.299999997,8.469999999,35.31999993,8.299999982,1/15/2001
NC,CC,1/5/2001,D,2.699999996,8.339999974,34.01999998,8.189999998,1/15/2001
NC,CC,1/5/2001,E,2.599999994,8.969999999,34.38,7.909999996,1/15/2001
NC,NB,4/5/2001,A,1.099999998,23.88999999,29.47999996,6.669999987,4/15/2001
NC,NB,4/5/2001,B,1.069999997,23.88,32.2299999,6.61999999,4/15/2001
NC,CC,4/5/2001,C,3.899999999,22.76999998,31.36999995,7.099999994,4/15/2001
NC,CC,4/5/2001,D,3.349999994,22.23999995,31.45999998,7.189999998,4/15/2001
NC,CC,4/5/2001,E,3.059999995,22.35999995,31.13,7.269999996,4/15/2001
NC,NB,7/13/2001,A,0.799999999,30.41999996,37.80999994,6.099999994,7/15/2001
NC,NB,7/13/2001,B,0.799999999,30.11999995,36.82999992,6.199999988,7/15/2001
NC,CC,7/13/2001,C,3.5,29.57999998,35.82999992,5.50999999,7/15/2001
NC,CC,7/13/2001,D,2.899999999,28.94999999,41.86999989,2.889999993,7/15/2001
NC,CC,7/13/2001,E,2.599999994,29.41999996,38.41999996,5.289999992,7/15/2001
NC,NB,10/2/2001,A,1.199999999,23.76999998,34.95999992,6,10/15/2001
NC,NB,10/2/2001,B,1.299999997,23.05999994,41.96999991,6.229999989,10/15/2001
NC,CC,10/2/2001,C,3.899999999,24.44999999,42.63,6.059999987,10/15/2001
NC,CC,10/2/2001,D,3.5,24.94,41.5,4.459999993,10/15/2001
NC,CC,10/2/2001,E,3.099999994,25.75999999,41.29999995,4.339999989,10/15/2001
NC,NB,1/4/2002,A,1,7.459999993,17.61999995,11.84999999,1/15/2002
NC,NB,1/4/2002,B,1,7.779999986,28.00999999,10.97999999,1/15/2002
NC,CC,1/4/2002,C,3.729999997,9.709999979,30.67999995,10.19,1/15/2002
NC,CC,1/4/2002,D,2.939999998,8.849999994,33.0999999,10.05999997,1/15/2002
NC,CC,1/4/2002,E,2.799999997,10.19,32.61999989,10.27999997,1/15/2002
NC,NB,4/2/2002,A,1.299999997,22.27999997,29.10999995,7.069999993,4/15/2002
NC,NB,4/2/2002,B,1.199999999,22.26999998,29.60999995,7.479999989,4/15/2002
NC,CC,4/2/2002,C,3.799999997,21.75999999,29.41999996,7.229999989,4/15/2002
NC,CC,4/2/2002,D,3.099999994,21.10999995,29.23999995,7.069999993,4/15/2002
NC,CC,4/2/2002,E,2.939999998,21.5,29.19999999,6.889999986,4/15/2002
NC,NB,7/6/2002,A,1.199999999,29.19999999,30.31999999,6.959999993,7/15/2002
NC,NB,7/6/2002,B,0.93,29.33999997,31.58999997,6.25999999,7/15/2002
NC,CC,7/6/2002,C,3.799999997,28.90999997,32.18999994,5.709999993,7/15/2002
NC,CC,7/6/2002,D,3.099999994,28.41999996,44.36999989,2.149999999,7/15/2002
NC,CC,7/6/2002,E,3,28.70999998,34.56999993,5.179999992,7/15/2002
NC,NB,10/2/2002,A,1.599999998,27.97999996,0.75,7.099999994,10/15/2002
NC,NB,10/2/2002,B,1.599999998,28.20999998,5.329999998,5.5,10/15/2002
NC,CC,10/2/2002,C,4.099999994,28.04999995,14.81999999,6.079999998,10/15/2002
NC,CC,10/2/2002,D,3.399999999,27,20.98999995,4.049999997,10/15/2002
NC,CC,10/2/2002,E,3.099999994,27.75,21.73999995,5.579999998,10/15/2002
NC,NB,1/15/2003,A,1,13.19999999,20.52999997,10.73999998,1/15/2003
NC,NB,1/15/2003,B,1,13.44999999,21.26999998,11.16999999,1/15/2003
NC,CC,1/15/2003,C,3.599999994,15.10999998,26.83999997,7.399999991,1/15/2003
NC,CC,1/15/2003,D,2.599999994,13.38999999,23.96999997,9.119999975,1/15/2003
NC,CC,1/15/2003,E,2.899999999,14.44999999,30.40999997,7.899999991,1/15/2003
NC,NB,4/2/2003,A,1.099999998,18.00999999,14.13,8.149999976,4/15/2003
NC,NB,4/2/2003,B,1.099999998,18.55999994,20.88,8.23999998,4/15/2003
NC,CC,4/2/2003,C,3.799999997,18.06999999,25.94,7.739999995,4/15/2003
NC,CC,4/2/2003,D,2.799999997,17.73999995,26.58999997,7.779999986,4/15/2003
NC,CC,4/2/2003,E,2.699999996,17.96999997,26.96999997,7.519999996,4/15/2003
NC,NB,7/17/2003,A,1.199999999,27.48999995,24.82999998,11.78999999,7/15/2003
NC,NB,7/17/2003,B,1.099999998,27.71999997,30.19999999,9.209999979,7/15/2003
NC,CC,7/17/2003,C,4,28,31.82999998,7.609999999,7/15/2003
NC,CC,7/17/2003,D,3.5,28.11999995,32.6099999,6.239999995,7/15/2003
NC,CC,7/17/2003,E,2.899999999,27.75999999,32.45999992,7.419999987,7/15/2003
NC,NB,10/3/2003,A,1.599999998,22.30999994,9.089999974,7.36999999,10/15/2003
NC,NB,10/3/2003,B,1.399999999,23.23999995,23.89999998,6.519999996,10/15/2003
NC,CC,10/3/2003,C,4,24.78999996,29.98999995,6,10/15/2003
NC,CC,10/3/2003,D,3.899999999,24.28999996,29.38,6.439999998,10/15/2003
NC,CC,10/3/2003,E,3.299999997,24.5,27.25999999,6.939999998,10/15/2003
NC,NB,1/9/2004,A,1.299999997,11.77999997,25.27999997,12.10999998,1/15/2004
NC,NB,1/9/2004,B,1.099999998,12.66999999,28.40999997,8.929999977,1/15/2004
NC,CC,1/9/2004,C,3.5,13.51999998,30.35999995,8.50999999,1/15/2004
NC,CC,1/9/2004,D,3.299999997,12.59999999,31.57999998,8.709999979,1/15/2004
NC,CC,1/9/2004,E,3.099999994,13.33999997,31.36999995,8.629999995,1/15/2004
NC,NB,4/8/2004,A,1.399999999,23.41999996,15,7.159999996,4/15/2004
NC,NB,4/8/2004,B,1.099999998,23.66999996,27.92999995,6.979999989,4/15/2004
NC,CC,4/8/2004,C,4.099999994,23.34999996,29.61999995,6.109999999,4/15/2004
NC,CC,4/8/2004,D,3.399999999,23.28999996,29.95999998,6.289999992,4/15/2004
NC,CC,4/8/2004,E,3.099999994,23.75,29.38999999,6.839999989,4/15/2004
NC,NB,7/6/2004,A,1.199999999,29.73999995,1.029999997,7.529999986,7/15/2004
NC,NB,7/6/2004,B,1.299999997,29.85999995,2.5,7.599999994,7/15/2004
NC,CC,7/6/2004,C,3.899999999,29.29999995,26.55999994,4.589999989,7/15/2004
NC,CC,7/6/2004,D,3.399999999,29.60999995,28.46999997,5.209999993,7/15/2004
NC,CC,7/6/2004,E,2.899999999,29.44999999,28.48999995,5.919999987,7/15/2004
NC,NB,10/1/2004,A,1.299999997,27.42999995,12.94,7.739999995,10/15/2004
NC,NB,10/1/2004,B,1.099999998,27.47999996,25.88999999,6.529999986,10/15/2004
NC,CC,10/1/2004,C,3.899999999,27.79999995,28.67999995,6.589999989,10/15/2004
NC,CC,10/1/2004,D,3.399999999,27.48999995,30.31999999,6.399999991,10/15/2004
NC,CC,10/1/2004,E,3,27.60999995,29.02999997,6.309999987,10/15/2004
NC,NB,1/3/2005,A,1.199999999,21.32999998,22.98999995,7.799999997,1/15/2005
NC,NB,1/3/2005,B,1.299999997,19.69999999,25.38,8.679999977,1/15/2005
NC,CC,1/3/2005,C,3.899999999,16.80999994,28.76999998,8.919999987,1/15/2005
NC,CC,1/3/2005,D,3.099999994,13.63999999,29.40999997,8.289999992,1/15/2005
NC,CC,1/3/2005,E,3.099999994,16.36999995,28.60999995,8.729999989,1/15/2005
NC,NB,4/8/2005,A,1,23.05999994,10.88,7.739999995,4/15/2005
NC,NB,4/8/2005,B,1.099999998,21.94999999,24.73999995,9.149999976,4/15/2005
NC,CC,4/8/2005,C,3.5,21.63,27.84999996,7.049999997,4/15/2005
NC,CC,4/8/2005,D,2.899999999,22.77999997,25.42999995,7.149999991,4/15/2005
NC,CC,4/8/2005,E,2.899999999,22.14999998,26.20999998,6.819999993,4/15/2005
NC,NB,7/5/2005,A,1,31.52999997,19.90999997,7.589999989,7/15/2005
NC,NB,7/5/2005,B,1,32.2299999,30.96999997,6.75999999,7/15/2005
NC,CC,7/5/2005,C,3.599999994,29.89999998,33.45999992,5.179999992,7/15/2005
NC,CC,7/5/2005,D,3.199999996,30.01999998,40.69999993,1.309999999,7/15/2005
NC,CC,7/5/2005,E,3,29.60999995,34.75999999,5.379999995,7/15/2005
NC,NB,10/10/2005,A,1.5,24.38,32.2299999,5.479999989,10/15/2005
NC,NB,10/10/2005,B,1.399999999,24.89999998,35.40999997,7.00999999,10/15/2005
NC,CC,10/10/2005,C,4.099999994,25.55999994,37.21999991,6.209999993,10/15/2005
NC,CC,10/10/2005,D,2.199999996,24.14999998,37.70999992,6.789999992,10/15/2005
NC,CC,10/10/2005,E,3.199999996,25.52999997,35.05999994,6.059999987,10/15/2005
NC,NB,1/2/2006,A,1,21.08999997,30.00999999,7.629999995,1/15/2006
NC,NB,1/2/2006,B,1,19.90999997,33.3499999,7.769999996,1/15/2006
NC,CC,1/2/2006,C,3.799999997,17.76999998,34,7.659999996,1/15/2006
NC,CC,1/2/2006,D,2.299999997,18.70999998,35.13,7.419999987,1/15/2006
NC,CC,1/2/2006,E,2.799999997,18.84999996,34.81999993,7.129999995,1/15/2006
NC,NB,4/10/2006,A,1.199999999,21.84999996,34.96999991,6.75,4/15/2006
NC,NB,4/10/2006,B,1.199999999,22.32999998,35.08999991,6.849999994,4/15/2006
NC,CC,4/10/2006,C,3.799999997,22.76999998,34.82999992,6.489999995,4/15/2006
NC,CC,4/10/2006,D,3,23.01999998,37.16999996,3.669999994,4/15/2006
NC,CC,4/10/2006,E,3,21.96999997,33.5999999,6.699999988,4/15/2006
NC,NB,7/14/2006,A,1.199999999,29.77999997,32.71999991,7.629999995,7/15/2006
NC,NB,7/14/2006,B,1.199999999,30.10999995,34.64999998,6.079999998,7/15/2006
NC,CC,7/14/2006,C,3.899999999,29.79999995,36.11999989,5.519999996,7/15/2006
NC,CC,7/14/2006,D,3.299999997,29.23999995,44.05999994,0.22,7/15/2006
NC,CC,7/14/2006,E,2.899999999,29.47999996,38.2299999,4.839999989,7/15/2006
NC,NB,10/2/2006,A,1.399999999,27.85999995,25.60999995,7.349999994,10/15/2006
NC,NB,10/2/2006,B,1.299999997,28.06999999,33.2299999,6.819999993,10/15/2006
NC,CC,10/2/2006,C,4.099999994,27.65999997,38.25999999,6.179999992,10/15/2006
NC,CC,10/2/2006,D,3.5,27.84999996,41.18999994,5.169999987,10/15/2006
NC,CC,10/2/2006,E,3.099999994,27.54999995,39.30999994,5.899999991,10/15/2006
NC,NB,1/9/2007,A,1,14.04999998,29.79999995,9.209999979,1/15/2007
NC,NB,1/9/2007,B,0.899999999,13.67999998,32.78999996,8.649999976,1/15/2007
NC,CC,1/9/2007,C,3.699999996,14.38,33.14999998,8.25999999,1/15/2007
NC,CC,1/9/2007,D,3.199999996,13.91,32.63999999,8.119999975,1/15/2007
NC,CC,1/9/2007,E,2.899999999,14.23999998,32.51999998,8.369999975,1/15/2007
NC,NB,4/10/2007,A,1.199999999,13.94,29.54999995,9.769999981,4/15/2007
NC,NB,4/10/2007,B,1,14.84999999,28.77999997,8.849999994,4/15/2007
NC,CC,4/10/2007,C,3.799999997,16.44999999,28.70999998,7.829999998,4/15/2007
NC,CC,4/10/2007,D,3.299999997,16.44,26.72999996,7.439999998,4/15/2007
NC,CC,4/10/2007,E,3.099999994,17.13999999,26.34999996,8.079999983,4/15/2007
NC,NB,7/2/2007,A,1.5,27.33999997,6.979999989,8.409999996,7/15/2007
NC,NB,7/2/2007,B,1.399999999,27.82999998,22.41999996,9.099999994,7/15/2007
NC,CC,7/2/2007,C,4,28.79999995,30.71999997,6.679999992,7/15/2007
NC,CC,7/2/2007,D,3.5,28.52999997,33.98999989,5.589999989,7/15/2007
NC,CC,7/2/2007,E,3.099999994,28.52999997,33.01999998,6.739999995,7/15/2007
NC,NB,10/4/2007,A,1.599999998,27.40999997,4.739999995,6.5,10/15/2007
NC,NB,10/4/2007,B,1.399999999,28.44999999,18.5,6.049999997,10/15/2007
NC,CC,10/4/2007,C,4.199999988,28.42999995,22.69,1.369999997,10/15/2007
NC,CC,10/4/2007,D,3.799999997,27.94999999,22.41999996,4.949999988,10/15/2007
NC,CC,10/4/2007,E,3.299999997,28.76999998,24.69999999,4.339999989,10/15/2007
NC,NB,1/3/2008,A,1.099999998,8.909999996,23.45999998,9.529999971,1/15/2008
NC,NB,1/3/2008,B,1,9.399999976,27.03999996,9.369999975,1/15/2008
NC,CC,1/3/2008,C,3.299999997,12.44,28.73999995,8.819999993,1/15/2008
NC,CC,1/3/2008,D,3,10.52999997,30.35999995,9.199999988,1/15/2008
NC,CC,1/3/2008,E,2.899999999,12.25,28.96999997,8.779999971,1/15/2008
NC,NB,4/7/2008,A,1.299999997,22.77999997,27.08999997,7.149999991,4/15/2008
NC,NB,4/7/2008,B,1.199999999,22.96999997,30.01999998,7.069999993,4/15/2008
NC,CC,4/7/2008,C,4,23.03999996,30.22999996,6.959999993,4/15/2008
NC,CC,4/7/2008,D,3.599999994,22.47999996,30.55999994,6.719999999,4/15/2008
NC,CC,4/7/2008,E,3.099999994,23.39999998,30.27999997,7.299999997,4/15/2008
NC,NB,7/2/2008,A,1.299999997,28.60999995,34.91999996,5.579999998,7/15/2008
NC,NB,7/2/2008,B,1.199999999,29.15999997,34.51999998,5.569999993,7/15/2008
NC,CC,7/2/2008,C,4,29.52999997,34.25,5.179999992,7/15/2008
NC,CC,7/2/2008,D,3,29.29999995,38.0999999,1.109999999,7/15/2008
NC,CC,7/2/2008,E,3.199999996,29.25,36.19999993,5.559999987,7/15/2008
NC,NB,10/2/2008,A,1.399999999,25.91999996,33.4799999,6.179999992,10/15/2008
NC,NB,10/2/2008,B,1.199999999,25.44999999,36.23999989,5.789999992,10/15/2008
NC,CC,10/2/2008,C,4,26.02999997,36.40999997,6.139999986,10/15/2008
NC,CC,10/2/2008,D,3.399999999,26.15999997,36.8499999,5.309999987,10/15/2008
NC,CC,10/2/2008,E,3,26.73999995,34.68999994,5.949999988,10/15/2008
NC,NB,1/21/2009,A,0.699999999,13.48999998,35.95999992,8.379999995,1/15/2009
NC,NB,1/21/2009,B,0.6,14.47999999,34.93999994,9.029999971,1/15/2009
NC,CC,1/21/2009,C,3.399999999,14.11999997,34.46999991,8.039999992,1/15/2009
NC,CC,1/21/2009,D,2.799999997,15.66,33.94999993,7.949999988,1/15/2009
NC,CC,1/21/2009,E,2.5,14.53999999,33.30999994,8.25,1/15/2009
NC,NB,4/3/2009,A,1.099999998,18.77999997,39.06999993,6.959999993,4/15/2009
NC,NB,4/3/2009,B,0.899999999,19,34.91999996,7.199999988,4/15/2009
NC,CC,4/3/2009,C,3.799999997,19.71999997,34.65999997,7.099999994,4/15/2009
NC,CC,4/2/2009,D,3.599999994,20.52999997,34.64999998,7.039999992,4/15/2009
NC,CC,4/2/2009,E,2.899999999,20.53999996,33.91999996,7.129999995,4/15/2009
NC,NB,7/1/2009,A,1.199999999,30.81999999,42.18999994,5.889999986,7/15/2009
NC,NB,7/1/2009,B,1.099999998,30.16999996,40.0999999,5.539999992,7/15/2009
NC,CC,7/1/2009,C,3.799999997,30.26999998,37.63999999,5.299999997,7/15/2009
NC,CC,7/1/2009,D,3.5,30.36999995,44.75999999,1.059999999,7/15/2009
NC,CC,7/1/2009,E,2.899999999,29.98999995,38.33999991,5.149999991,7/15/2009
NC,NB,10/19/2009,A,1.299999997,22.92999995,42.1099999,7.189999998,10/15/2009
NC,NB,10/19/2009,B,1.199999999,23.06999999,43.42999995,6.949999988,10/15/2009
NC,CC,10/19/2009,C,4,23.80999994,42.68999994,6.389999986,10/15/2009
NC,CC,10/19/2009,D,3.5,25.46999997,44.61999989,4.769999996,10/15/2009
NC,CC,10/19/2009,E,3.099999994,24.32999998,42.01999998,6.539999992,10/15/2009
NC,NB,1/12/2010,A,0.899999999,8.529999971,30.26999998,10.00999999,1/15/2010
NC,NB,1/12/2010,B,0.799999999,8.649999976,30.97999996,10.56999999,1/15/2010
NC,CC,1/12/2010,C,3.599999994,8,30.94999999,9.819999993,1/15/2010
NC,CC,1/12/2010,D,3.099999994,8.349999994,30.46999997,9.98999998,1/15/2010
NC,CC,1/12/2010,E,2.599999994,8.549999982,29.85999995,9.209999979,1/15/2010
NC,NB,4/19/2010,A,1.199999999,23.13999999,25.05999994,7.25,4/15/2010
NC,NB,4/19/2010,B,1,22.98999995,27.75999999,7.639999986,4/15/2010
NC,CC,4/19/2010,C,3.899999999,22.90999997,29.07999998,6.959999993,4/15/2010
NC,CC,4/19/2010,D,3.299999997,22.88999999,29.47999996,7.079999998,4/15/2010
NC,CC,4/19/2010,E,3,22.80999994,27.13999999,7.099999994,4/15/2010
NC,NB,7/16/2010,A,1.199999999,30.23999995,13.30999997,6.559999987,7/15/2010
NC,NB,7/16/2010,B,1,30.88999999,22.48999995,6.539999992,7/15/2010
NC,CC,7/16/2010,C,3.799999997,30.09999996,32.6099999,4.449999988,7/15/2010
NC,CC,7/16/2010,D,3.299999997,29.61999995,36.26999998,1.93,7/15/2010
NC,CC,7/16/2010,E,2.799999997,30.08999997,32.63999999,5.649999991,7/15/2010
NC,NB,10/27/2010,A,1.099999998,26.42999995,21.63999999,7.149999991,10/15/2010
NC,NB,10/27/2010,B,1,26.42999995,27.25,7.279999986,10/15/2010
NC,CC,10/27/2010,C,3.799999997,25.84999996,29.77999997,5.599999994,10/15/2010
NC,CC,10/27/2010,D,3.299999997,25.44,28.82999998,4.339999989,10/15/2010
NC,CC,10/27/2010,E,2.899999999,26.23999995,34.8499999,4.75,10/15/2010
NC,NB,1/19/2011,A,1,15.13,26.25,8.719999999,1/15/2011
NC,NB,1/19/2011,B,0.799999999,14.47,28.57999998,9.169999987,1/15/2011
NC,CC,1/19/2011,C,3.599999994,12.75999999,29.21999997,9.00999999,1/15/2011
NC,CC,1/19/2011,D,3.399999999,13.13999999,29.78999996,9.469999999,1/15/2011
NC,CC,1/19/2011,E,2.699999996,12.89999998,28.38999999,9.229999989,1/15/2011
NC,NB,4/8/2011,A,1.199999999,22.97999996,32.90999997,6.609999999,4/15/2011
NC,NB,4/8/2011,B,1.099999998,22.92999995,32.79999995,6.639999986,4/15/2011
NC,CC,4/8/2011,C,3.899999999,22.60999995,31.94,6.819999993,4/15/2011
NC,CC,4/8/2011,D,3.299999997,22.90999997,32.52999997,6.879999995,4/15/2011
NC,CC,4/8/2011,E,3,23.19999999,32.40999997,6.959999993,4/15/2011
NC,NB,7/14/2011,A,1.199999999,30.09999996,39.61999989,6.329999998,7/15/2011
NC,NB,7/14/2011,B,1.199999999,30.79999995,37.61999989,6.019999996,7/15/2011
NC,CC,7/14/2011,C,3.799999997,29.94,37.73999989,4.579999998,7/15/2011
NC,CC,7/14/2011,D,3.399999999,30.10999995,39.33999991,5.269999996,7/15/2011
NC,CC,7/14/2011,E,2.799999997,29.91999996,38.20999992,5.409999996,7/15/2011
NC,NB,10/7/2011,A,1.5,26.17999995,45.13999999,5.949999988,10/15/2011
NC,NB,10/7/2011,B,1.199999999,26.56999999,43.07999992,6.059999987,10/15/2011
NC,CC,10/7/2011,C,4,26.50999999,41.5,6.209999993,10/15/2011
NC,CC,10/7/2011,D,3.299999997,26.46999997,43.40999997,5.909999996,10/15/2011
NC,CC,10/7/2011,E,3,26.57999998,41.33999991,5.109999999,10/15/2011
NC,NB,1/11/2012,A,0.799999999,14.73999998,40.88,8.719999999,1/15/2012
NC,NB,1/11/2012,B,0.699999999,15.29999998,37.83999991,7.949999988,1/15/2012
NC,CC,1/11/2012,C,3.399999999,15.86999997,37.75999999,8.029999971,1/15/2012
NC,CC,1/11/2012,D,2.5,14.30999997,36.14999998,8.109999985,1/15/2012
NC,CC,1/11/2012,E,2.5,15.16999999,35.7299999,7.919999987,1/15/2012
NC,NB,4/13/2012,A,1.199999999,24.17999995,35.56999993,6.319999993,4/15/2012
NC,NB,4/13/2012,B,1.099999998,24.56999999,34.86999989,6.169999987,4/15/2012
NC,CC,4/13/2012,C,3.899999999,24.86999995,32.20999992,6.469999999,4/15/2012
NC,CC,4/13/2012,D,3.299999997,25.16999996,37.91999996,6.839999989,4/15/2012
NC,CC,4/13/2012,E,3,25.14999998,34.1099999,6.959999993,4/15/2012
NC,NB,7/9/2012,A,1,29.58999997,31.96999997,5.5,7/15/2012
NC,NB,7/9/2012,B,1.099999998,29.88,33.78999996,5.539999992,7/15/2012
NC,CC,7/9/2012,C,3,30.14999998,36.9799999,6.019999996,7/15/2012
NC,CC,7/9/2012,D,2.5,29.44999999,40.06999993,5.599999994,7/15/2012
NC,CC,7/9/2012,E,2.799999997,29.81999999,39.25,5.219999999,7/15/2012
NC,NB,10/1/2012,A,0.899999999,25.23999995,42.02999997,7.75,10/15/2012
NC,NB,10/1/2012,B,0.899999999,25.46999997,41.29999995,6.61999999,10/15/2012
NC,CC,10/1/2012,C,3.699999996,26.40999997,40.82999992,5.819999993,10/15/2012
NC,CC,10/1/2012,D,2.899999999,25.34999996,42.55999994,6.599999994,10/15/2012
NC,CC,10/1/2012,E,2.799999997,25.88,41.81999993,6.269999996,10/15/2012
NC,NB,1/7/2013,A,1,11.49,40.15,10.07,1/15/2013
NC,NB,1/7/2013,B,0.9,11.19,38.18,8.91,1/15/2013
NC,CC,1/7/2013,C,3.7,10.91,38.14,8.96,1/15/2013
NC,CC,1/7/2013,D,2.7,10.93,36.17,9.31,1/15/2013
NC,CC,1/7/2013,E,2.7,11.39,35.78,9.13,1/15/2013
NC,NB,4/5/2013,A,1,19.9,39.95,7.74,4/15/2013
NC,NB,4/5/2013,B,0.9,19.9,38.1,7.48,4/15/2013
NC,CC,4/5/2013,C,3.7,18.73,36.5,7.08,4/15/2013
NC,CC,4/5/2013,D,2.8,18.73,33.84,7.72,4/15/2013
NC,CC,4/5/2013,E,2.9,19.68,33.8,7.65,4/15/2013
NC,NB,7/2/2013,A,1.2,28.88,40.02,6.88,7/15/2013
NC,NB,7/2/2013,B,1.1,29.91,37.93,6.7,7/15/2013
NC,CC,7/2/2013,C,3.9,29.49,38.63,4.02,7/15/2013
NC,CC,7/2/2013,D,3,28.02,41.65,5.68,7/15/2013
NC,CC,7/2/2013,E,3,28.55,41.39,5.59,7/15/2013
NC,NB,10/8/2013,A,1.3,23.38,41.11,7.26,10/15/2013
NC,NB,10/8/2013,B,1.2,24.48,40.43,7.35,10/15/2013
NC,CC,10/8/2013,C,4,25.43,38.36,5.43,10/15/2013
